"coverage","id","METRIC.F1_Score","caller","TRUTH.TP","TRUTH.TOTAL","QUERY.FP","TRUTH.FN","FP.gt","FP.al","caller.1","Type"
15.917572,168,0.992231,"GATK-3.5.0",186968,189558,338,2590,302,0,"GATK-3.5.0","SNP"
15.917572,168,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
15.917572,168,0.995472,"GATK-4.1.0.0",188188,189558,342,1370,303,0,"GATK-4.1.0.0","SNP"
15.926532,241,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
15.926532,241,0.9971,"DV-0.10.0",188395,189136,355,741,302,0,"DV-0.10.0","SNP"
15.926532,241,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
15.926532,241,0.991481,"GATK-3.5.0",186323,189136,389,2813,353,0,"GATK-3.5.0","SNP"
15.926532,241,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
15.926532,241,0.994917,"GATK-4.1.0.0",187609,189136,390,1527,350,0,"GATK-4.1.0.0","SNP"
15.946528,170,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
15.946528,170,0.997267,"DV-0.10.0",187004,187733,296,729,247,0,"DV-0.10.0","SNP"
15.946528,170,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
15.946528,170,0.991017,"GATK-3.5.0",184734,187733,350,2999,320,0,"GATK-3.5.0","SNP"
15.946528,170,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
15.946528,170,0.994695,"GATK-4.1.0.0",186099,187733,351,1634,319,0,"GATK-4.1.0.0","SNP"
15.948235,20,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
15.948235,20,0.996862,"DV-0.10.0",186642,187459,358,817,309,0,"DV-0.10.0","SNP"
15.948235,20,0.947368,"GATK-3.5.0",9,10,0,1,0,0,"GATK-3.5.0","INDEL"
15.948235,20,0.991587,"GATK-3.5.0",184700,187459,375,2759,348,0,"GATK-3.5.0","SNP"
15.948235,20,0.947368,"GATK-4.1.0.0",9,10,0,1,0,0,"GATK-4.1.0.0","INDEL"
15.948235,20,0.994949,"GATK-4.1.0.0",185946,187459,375,1513,345,0,"GATK-4.1.0.0","SNP"
15.975428,269,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
15.975428,269,0.997468,"DV-0.10.0",327819,329027,456,1208,399,0,"DV-0.10.0","SNP"
15.975428,269,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
15.975428,269,0.992245,"GATK-3.5.0",324470,329027,515,4557,467,0,"GATK-3.5.0","SNP"
15.975428,269,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
15.975428,269,0.995502,"GATK-4.1.0.0",326587,329027,511,2440,462,0,"GATK-4.1.0.0","SNP"
15.987587,115,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
15.987587,115,0.997286,"DV-0.10.0",190127,190825,337,698,270,0,"DV-0.10.0","SNP"
15.987587,115,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
15.987587,115,0.991585,"GATK-3.5.0",188011,190825,377,2814,346,0,"GATK-3.5.0","SNP"
15.987587,115,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
15.987587,115,0.994933,"GATK-4.1.0.0",189276,190825,379,1549,343,0,"GATK-4.1.0.0","SNP"
15.989449,246,0.923077,"DV-0.10.0",6,6,1,0,0,1,"DV-0.10.0","INDEL"
15.989449,246,0.997869,"DV-0.10.0",328411,329440,374,1029,305,0,"DV-0.10.0","SNP"
15.989449,246,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
15.989449,246,0.992172,"GATK-3.5.0",324770,329440,455,4670,397,0,"GATK-3.5.0","SNP"
15.989449,246,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
15.989449,246,0.995587,"GATK-4.1.0.0",326999,329440,458,2441,398,0,"GATK-4.1.0.0","SNP"
16.02263,5,0.933333,"DV-0.10.0",7,8,0,1,0,0,"DV-0.10.0","INDEL"
16.02263,5,0.997468,"DV-0.10.0",186932,187615,266,683,226,0,"DV-0.10.0","SNP"
16.02263,5,0.933333,"GATK-3.5.0",7,8,0,1,0,0,"GATK-3.5.0","INDEL"
16.02263,5,0.991582,"GATK-3.5.0",184769,187615,291,2846,269,0,"GATK-3.5.0","SNP"
16.02263,5,0.933333,"GATK-4.1.0.0",7,8,0,1,0,0,"GATK-4.1.0.0","INDEL"
16.02263,5,0.995163,"GATK-4.1.0.0",186098,187615,292,1517,268,0,"GATK-4.1.0.0","SNP"
16.044271,83,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.044271,83,0.997575,"DV-0.10.0",186750,187358,300,608,246,0,"DV-0.10.0","SNP"
16.044271,83,0.933333,"GATK-3.5.0",7,8,0,1,0,0,"GATK-3.5.0","INDEL"
16.044271,83,0.99278,"GATK-3.5.0",185006,187358,339,2352,308,0,"GATK-3.5.0","SNP"
16.044271,83,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.044271,83,0.995674,"GATK-4.1.0.0",186086,187358,345,1272,309,0,"GATK-4.1.0.0","SNP"
16.054425,85,1,"DV-0.10.0",12,12,0,0,0,0,"DV-0.10.0","INDEL"
16.054425,85,0.997368,"DV-0.10.0",189305,190019,285,714,241,0,"DV-0.10.0","SNP"
16.054425,85,1,"GATK-3.5.0",12,12,0,0,0,0,"GATK-3.5.0","INDEL"
16.054425,85,0.992694,"GATK-3.5.0",187572,190019,314,2447,293,0,"GATK-3.5.0","SNP"
16.054425,85,1,"GATK-4.1.0.0",12,12,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.054425,85,0.995657,"GATK-4.1.0.0",188689,190019,316,1330,292,0,"GATK-4.1.0.0","SNP"
16.075581,243,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
16.075581,243,0.997104,"DV-0.10.0",185900,186653,327,753,285,0,"DV-0.10.0","SNP"
16.075581,243,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
16.075581,243,0.991043,"GATK-3.5.0",183716,186653,384,2937,359,0,"GATK-3.5.0","SNP"
16.075581,243,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.075581,243,0.994608,"GATK-4.1.0.0",185028,186653,381,1625,354,0,"GATK-4.1.0.0","SNP"
16.159798,99,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.159798,99,0.997544,"DV-0.10.0",186041,186674,283,633,242,0,"DV-0.10.0","SNP"
16.159798,99,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
16.159798,99,0.992686,"GATK-3.5.0",184258,186674,299,2416,266,0,"GATK-3.5.0","SNP"
16.159798,99,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.159798,99,0.995714,"GATK-4.1.0.0",185377,186674,299,1297,265,0,"GATK-4.1.0.0","SNP"
16.192837,143,0.941176,"DV-0.10.0",8,9,0,1,0,0,"DV-0.10.0","INDEL"
16.192837,143,0.997286,"DV-0.10.0",188290,188987,328,697,277,1,"DV-0.10.0","SNP"
16.192837,143,0.941176,"GATK-3.5.0",8,9,0,1,0,0,"GATK-3.5.0","INDEL"
16.192837,143,0.991942,"GATK-3.5.0",186320,188987,360,2667,329,1,"GATK-3.5.0","SNP"
16.192837,143,0.941176,"GATK-4.1.0.0",8,9,0,1,0,0,"GATK-4.1.0.0","INDEL"
16.192837,143,0.9952,"GATK-4.1.0.0",187540,188987,362,1447,327,1,"GATK-4.1.0.0","SNP"
16.217437,109,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
16.217437,109,0.997275,"DV-0.10.0",328834,330069,562,1235,474,0,"DV-0.10.0","SNP"
16.217437,109,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
16.217437,109,0.992302,"GATK-3.5.0",325625,330069,608,4444,553,0,"GATK-3.5.0","SNP"
16.217437,109,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.217437,109,0.995353,"GATK-4.1.0.0",327620,330069,610,2449,552,0,"GATK-4.1.0.0","SNP"
16.228152,192,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
16.228152,192,0.997366,"DV-0.10.0",187980,188651,322,671,273,0,"DV-0.10.0","SNP"
16.228152,192,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
16.228152,192,0.992908,"GATK-3.5.0",186333,188651,344,2318,315,0,"GATK-3.5.0","SNP"
16.228152,192,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.228152,192,0.99576,"GATK-4.1.0.0",187404,188651,349,1247,314,0,"GATK-4.1.0.0","SNP"
16.25993,92,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
16.25993,92,0.997434,"DV-0.10.0",188526,189185,311,659,266,0,"DV-0.10.0","SNP"
16.25993,92,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
16.25993,92,0.99227,"GATK-3.5.0",186634,189185,357,2551,332,0,"GATK-3.5.0","SNP"
16.25993,92,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.25993,92,0.995365,"GATK-4.1.0.0",187796,189185,360,1389,331,0,"GATK-4.1.0.0","SNP"
16.298448,18,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
16.298448,18,0.997357,"DV-0.10.0",186054,186721,319,667,273,0,"DV-0.10.0","SNP"
16.298448,18,0.909091,"GATK-3.5.0",5,6,0,1,0,0,"GATK-3.5.0","INDEL"
16.298448,18,0.992077,"GATK-3.5.0",184121,186721,341,2600,305,0,"GATK-3.5.0","SNP"
16.298448,18,0.909091,"GATK-4.1.0.0",5,6,0,1,0,0,"GATK-4.1.0.0","INDEL"
16.298448,18,0.995144,"GATK-4.1.0.0",185255,186721,342,1466,305,0,"GATK-4.1.0.0","SNP"
16.319752,137,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
16.319752,137,0.996638,"DV-0.10.0",329669,331121,772,1452,639,0,"DV-0.10.0","SNP"
16.319752,137,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
16.319752,137,0.991273,"GATK-3.5.0",326206,331121,829,4915,777,0,"GATK-3.5.0","SNP"
16.319752,137,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.319752,137,0.994574,"GATK-4.1.0.0",328370,331121,832,2751,771,0,"GATK-4.1.0.0","SNP"
16.387201,23,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
16.387201,23,0.997293,"DV-0.10.0",329584,330802,571,1218,497,0,"DV-0.10.0","SNP"
16.387201,23,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
16.387201,23,0.991978,"GATK-3.5.0",326200,330802,674,4602,627,0,"GATK-3.5.0","SNP"
16.387201,23,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.387201,23,0.995148,"GATK-4.1.0.0",328276,330802,675,2526,624,0,"GATK-4.1.0.0","SNP"
16.392311,220,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.392311,220,0.997146,"DV-0.10.0",186772,187450,391,678,328,0,"DV-0.10.0","SNP"
16.392311,220,0.933333,"GATK-3.5.0",7,8,0,1,0,0,"GATK-3.5.0","INDEL"
16.392311,220,0.992603,"GATK-3.5.0",185125,187450,434,2325,407,0,"GATK-3.5.0","SNP"
16.392311,220,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.392311,220,0.995217,"GATK-4.1.0.0",186105,187450,444,1345,407,0,"GATK-4.1.0.0","SNP"
16.447953,103,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
16.447953,103,0.997951,"DV-0.10.0",190166,190719,228,553,181,0,"DV-0.10.0","SNP"
16.447953,103,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
16.447953,103,0.993122,"GATK-3.5.0",188362,190719,252,2357,217,0,"GATK-3.5.0","SNP"
16.447953,103,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.447953,103,0.996023,"GATK-4.1.0.0",189458,190719,252,1261,215,0,"GATK-4.1.0.0","SNP"
16.455688,160,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
16.455688,160,0.997245,"DV-0.10.0",188063,188783,319,720,272,0,"DV-0.10.0","SNP"
16.455688,160,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
16.455688,160,0.992577,"GATK-3.5.0",186341,188783,345,2442,319,0,"GATK-3.5.0","SNP"
16.455688,160,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.455688,160,0.995469,"GATK-4.1.0.0",187418,188783,341,1365,315,0,"GATK-4.1.0.0","SNP"
16.46485,40,1,"DV-0.10.0",7,7,0,0,0,0,"DV-0.10.0","INDEL"
16.46485,40,0.997774,"DV-0.10.0",187144,187719,260,575,221,0,"DV-0.10.0","SNP"
16.46485,40,1,"GATK-3.5.0",7,7,0,0,0,0,"GATK-3.5.0","INDEL"
16.46485,40,0.993356,"GATK-3.5.0",185533,187719,296,2186,261,0,"GATK-3.5.0","SNP"
16.46485,40,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.46485,40,0.995976,"GATK-4.1.0.0",186510,187719,298,1209,261,0,"GATK-4.1.0.0","SNP"
16.466412,44,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
16.466412,44,0.997457,"DV-0.10.0",189080,189760,284,680,241,0,"DV-0.10.0","SNP"
16.466412,44,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
16.466412,44,0.992521,"GATK-3.5.0",187252,189760,314,2508,292,0,"GATK-3.5.0","SNP"
16.466412,44,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.466412,44,0.995574,"GATK-4.1.0.0",188404,189760,319,1356,293,0,"GATK-4.1.0.0","SNP"
16.569684,46,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
16.569684,46,0.99773,"DV-0.10.0",189637,190235,265,598,218,0,"DV-0.10.0","SNP"
16.569684,46,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
16.569684,46,0.993722,"GATK-3.5.0",188127,190235,269,2108,243,0,"GATK-3.5.0","SNP"
16.569684,46,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.569684,46,0.996315,"GATK-4.1.0.0",189105,190235,269,1130,241,0,"GATK-4.1.0.0","SNP"
16.57767,197,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.57767,197,0.997141,"DV-0.10.0",189716,190436,368,720,305,0,"DV-0.10.0","SNP"
16.57767,197,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
16.57767,197,0.991823,"GATK-3.5.0",187765,190436,425,2671,397,0,"GATK-3.5.0","SNP"
16.57767,197,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.57767,197,0.994897,"GATK-4.1.0.0",188926,190436,428,1510,395,0,"GATK-4.1.0.0","SNP"
16.621829,268,0.923077,"DV-0.10.0",6,7,0,1,0,0,"DV-0.10.0","INDEL"
16.621829,268,0.996722,"DV-0.10.0",188350,189130,459,780,376,0,"DV-0.10.0","SNP"
16.621829,268,0.923077,"GATK-3.5.0",6,7,0,1,0,0,"GATK-3.5.0","INDEL"
16.621829,268,0.991848,"GATK-3.5.0",186571,189130,508,2559,469,0,"GATK-3.5.0","SNP"
16.621829,268,1,"GATK-4.1.0.0",7,7,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.621829,268,0.994635,"GATK-4.1.0.0",187621,189130,515,1509,469,0,"GATK-4.1.0.0","SNP"
16.632608,58,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.632608,58,0.996761,"DV-0.10.0",330665,332011,803,1346,655,0,"DV-0.10.0","SNP"
16.632608,58,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
16.632608,58,0.991323,"GATK-3.5.0",327201,332011,918,4810,862,0,"GATK-3.5.0","SNP"
16.632608,58,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.632608,58,0.994443,"GATK-4.1.0.0",329261,332011,930,2750,859,0,"GATK-4.1.0.0","SNP"
16.692565,135,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
16.692565,135,0.998095,"DV-0.10.0",188374,188893,200,519,160,0,"DV-0.10.0","SNP"
16.692565,135,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
16.692565,135,0.993222,"GATK-3.5.0",186603,188893,257,2290,224,0,"GATK-3.5.0","SNP"
16.692565,135,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.692565,135,0.995963,"GATK-4.1.0.0",187629,188893,257,1264,223,0,"GATK-4.1.0.0","SNP"
16.746097,123,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.746097,123,0.998005,"DV-0.10.0",185620,186158,204,538,174,0,"DV-0.10.0","SNP"
16.746097,123,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
16.746097,123,0.993148,"GATK-3.5.0",183868,186158,247,2290,221,0,"GATK-3.5.0","SNP"
16.746097,123,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.746097,123,0.995977,"GATK-4.1.0.0",184913,186158,249,1245,221,0,"GATK-4.1.0.0","SNP"
16.775818,153,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
16.775818,153,0.997202,"DV-0.10.0",187102,187794,358,692,303,0,"DV-0.10.0","SNP"
16.775818,153,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
16.775818,153,0.992054,"GATK-3.5.0",185270,187794,444,2524,412,0,"GATK-3.5.0","SNP"
16.775818,153,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.775818,153,0.995035,"GATK-4.1.0.0",186375,187794,441,1419,407,0,"GATK-4.1.0.0","SNP"
16.778653,130,0.952381,"DV-0.10.0",10,11,0,1,0,0,"DV-0.10.0","INDEL"
16.778653,130,0.997838,"DV-0.10.0",189247,189798,269,551,226,0,"DV-0.10.0","SNP"
16.778653,130,0.952381,"GATK-3.5.0",10,11,0,1,0,0,"GATK-3.5.0","INDEL"
16.778653,130,0.993471,"GATK-3.5.0",187629,189798,297,2169,269,0,"GATK-3.5.0","SNP"
16.778653,130,0.952381,"GATK-4.1.0.0",10,11,0,1,0,0,"GATK-4.1.0.0","INDEL"
16.778653,130,0.996119,"GATK-4.1.0.0",188625,189798,297,1173,268,0,"GATK-4.1.0.0","SNP"
16.782973,76,1,"DV-0.10.0",5,5,0,0,0,0,"DV-0.10.0","INDEL"
16.782973,76,0.998102,"DV-0.10.0",186683,187193,200,510,160,0,"DV-0.10.0","SNP"
16.782973,76,1,"GATK-3.5.0",5,5,0,0,0,0,"GATK-3.5.0","INDEL"
16.782973,76,0.993467,"GATK-3.5.0",185001,187193,241,2192,207,0,"GATK-3.5.0","SNP"
16.782973,76,1,"GATK-4.1.0.0",5,5,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.782973,76,0.996155,"GATK-4.1.0.0",185997,187193,240,1196,206,0,"GATK-4.1.0.0","SNP"
16.83305,231,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
16.83305,231,0.997467,"DV-0.10.0",187473,188116,309,643,257,0,"DV-0.10.0","SNP"
16.83305,231,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
16.83305,231,0.992778,"GATK-3.5.0",185781,188116,368,2335,334,0,"GATK-3.5.0","SNP"
16.83305,231,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.83305,231,0.995585,"GATK-4.1.0.0",186824,188116,365,1292,331,0,"GATK-4.1.0.0","SNP"
16.8793,104,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
16.8793,104,0.997671,"DV-0.10.0",185470,186017,319,547,254,0,"DV-0.10.0","SNP"
16.8793,104,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
16.8793,104,0.993851,"GATK-3.5.0",184101,186017,362,1916,317,0,"GATK-3.5.0","SNP"
16.8793,104,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.8793,104,0.996079,"GATK-4.1.0.0",184924,186017,363,1093,315,0,"GATK-4.1.0.0","SNP"
16.893277,87,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.893277,87,0.997597,"DV-0.10.0",188466,189049,325,583,283,0,"DV-0.10.0","SNP"
16.893277,87,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
16.893277,87,0.993393,"GATK-3.5.0",186969,189049,407,2080,384,0,"GATK-3.5.0","SNP"
16.893277,87,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.893277,87,0.995831,"GATK-4.1.0.0",187885,189049,409,1164,383,0,"GATK-4.1.0.0","SNP"
16.964801,259,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
16.964801,259,0.997904,"DV-0.10.0",187341,187887,241,546,203,0,"DV-0.10.0","SNP"
16.964801,259,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
16.964801,259,0.993576,"GATK-3.5.0",185752,187887,267,2135,247,0,"GATK-3.5.0","SNP"
16.964801,259,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
16.964801,259,0.996223,"GATK-4.1.0.0",186741,187887,270,1146,248,0,"GATK-4.1.0.0","SNP"
17.109118,19,1,"DV-0.10.0",9,9,0,0,0,0,"DV-0.10.0","INDEL"
17.109118,19,0.997579,"DV-0.10.0",187881,188499,294,618,244,0,"DV-0.10.0","SNP"
17.109118,19,1,"GATK-3.5.0",9,9,0,0,0,0,"GATK-3.5.0","INDEL"
17.109118,19,0.993392,"GATK-3.5.0",186349,188499,329,2150,295,0,"GATK-3.5.0","SNP"
17.109118,19,1,"GATK-4.1.0.0",9,9,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.109118,19,0.9959,"GATK-4.1.0.0",187286,188499,329,1213,293,0,"GATK-4.1.0.0","SNP"
17.113607,134,1,"DV-0.10.0",12,12,0,0,0,0,"DV-0.10.0","INDEL"
17.113607,134,0.997432,"DV-0.10.0",188555,189175,351,620,296,0,"DV-0.10.0","SNP"
17.113607,134,1,"GATK-3.5.0",12,12,0,0,0,0,"GATK-3.5.0","INDEL"
17.113607,134,0.992904,"GATK-3.5.0",186935,189175,432,2240,403,0,"GATK-3.5.0","SNP"
17.113607,134,1,"GATK-4.1.0.0",12,12,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.113607,134,0.995417,"GATK-4.1.0.0",187878,189175,433,1297,401,0,"GATK-4.1.0.0","SNP"
17.141761,189,1,"DV-0.10.0",10,10,0,0,0,0,"DV-0.10.0","INDEL"
17.141761,189,0.998267,"DV-0.10.0",188361,188817,198,456,162,0,"DV-0.10.0","SNP"
17.141761,189,1,"GATK-3.5.0",10,10,0,0,0,0,"GATK-3.5.0","INDEL"
17.141761,189,0.994396,"GATK-3.5.0",186953,188817,243,1864,210,0,"GATK-3.5.0","SNP"
17.141761,189,1,"GATK-4.1.0.0",10,10,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.141761,189,0.996603,"GATK-4.1.0.0",187781,188817,244,1036,210,0,"GATK-4.1.0.0","SNP"
17.168761,24,1,"DV-0.10.0",11,11,0,0,0,0,"DV-0.10.0","INDEL"
17.168761,24,0.997183,"DV-0.10.0",187801,188478,384,677,302,0,"DV-0.10.0","SNP"
17.168761,24,1,"GATK-3.5.0",11,11,0,0,0,0,"GATK-3.5.0","INDEL"
17.168761,24,0.992621,"GATK-3.5.0",186167,188478,457,2311,428,0,"GATK-3.5.0","SNP"
17.168761,24,1,"GATK-4.1.0.0",11,11,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.168761,24,0.995182,"GATK-4.1.0.0",187127,188478,461,1351,424,0,"GATK-4.1.0.0","SNP"
17.170608,139,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
17.170608,139,0.998011,"DV-0.10.0",187403,187917,233,514,203,0,"DV-0.10.0","SNP"
17.170608,139,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
17.170608,139,0.993916,"GATK-3.5.0",185900,187917,259,2017,239,0,"GATK-3.5.0","SNP"
17.170608,139,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.170608,139,0.996293,"GATK-4.1.0.0",186788,187917,261,1129,239,0,"GATK-4.1.0.0","SNP"
17.189283,145,1,"DV-0.10.0",8,8,0,0,0,0,"DV-0.10.0","INDEL"
17.189283,145,0.997704,"DV-0.10.0",328569,329564,517,995,439,0,"DV-0.10.0","SNP"
17.189283,145,1,"GATK-3.5.0",8,8,0,0,0,0,"GATK-3.5.0","INDEL"
17.189283,145,0.993357,"GATK-3.5.0",325756,329564,549,3808,505,0,"GATK-3.5.0","SNP"
17.189283,145,1,"GATK-4.1.0.0",8,8,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.189283,145,0.996103,"GATK-4.1.0.0",327546,329564,545,2018,498,0,"GATK-4.1.0.0","SNP"
17.246637,36,1,"DV-0.10.0",13,13,0,0,0,0,"DV-0.10.0","INDEL"
17.246637,36,0.998166,"DV-0.10.0",189398,189883,211,485,167,0,"DV-0.10.0","SNP"
17.246637,36,0.96,"GATK-3.5.0",12,13,0,1,0,0,"GATK-3.5.0","INDEL"
17.246637,36,0.993776,"GATK-3.5.0",187773,189883,242,2110,207,0,"GATK-3.5.0","SNP"
17.246637,36,1,"GATK-4.1.0.0",13,13,0,0,0,0,"GATK-4.1.0.0","INDEL"
17.246637,36,0.9964,"GATK-4.1.0.0",188763,189883,244,1120,207,0,"GATK-4.1.0.0","SNP"
17.266456,138,1,"DV-0.10.0",6,6,0,0,0,0,"DV-0.10.0","INDEL"
17.266456,138,0.998331,"DV-0.10.0",188688,189126,193,438,165,0,"DV-0.10.0","SNP"
17.266456,138,1,"GATK-3.5.0",6,6,0,0,0,0,"GATK-3.5.0","INDEL"
17.266456,138,0.994477,"GATK-3.5.0",187271,189126,225,1855,203,0,"GATK-3.5.0","SNP"
17.266456,138,1,"GATK-4.1.0.0",6,6,0,0,0,0,"GATK-4.1.0.0","INDEL"
